"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
2289;"1.0";"0.23809523809523808";"0.23809523809523808";"0.047619047619047616";"0.047619047619047616";"0.23809523809523808";"0.23809523809523808";"0.2857142857142857";"0.14285714285714285";"0.047619047619047616"
2301;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.5";"0.3333333333333333";"0.07142857142857144";"0.16666666666666666"
2302;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
2323;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333"
2338;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
2340;"1.0";"0.5";"0.5";"0.16666666666666666";"0.16666666666666666";"0.6666666666666666";"0.5";"0.3333333333333333";"0.22222222222222224";"0.5"
2341;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.06451612903225806";"0.3333333333333333"
2345;"1.0";"0.32142857142857145";"0.25";"0.03571428571428571";"0.21428571428571427";"0.25";"0.5357142857142857";"0.21428571428571427";"0.1643835616438356";"0.10714285714285714"
2352;"1.0";"0.21818181818181817";"0.14545454545454545";"0.20000000000000004";"0.09090909090909091";"0.09090909090909091";"0.21818181818181817";"0.09090909090909091";"0.19428571428571428";"0.10909090909090909"
2354;"1.0";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.6666666666666666";"1.0";"0.3333333333333333";"0.125";"0.16666666666666666"
2379;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
2408;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.15384615384615383";"0.3333333333333333"
2430;"1.0";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.16666666666666666";"0.11764705882352941";"0.16666666666666666"
2455;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
2469;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
2495;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
2505;"1.0";"0.10000000000000002";"0.10000000000000002";"0.5";"0.3";"0.5";"0.3";"0.20000000000000004";"0.05263157894736841";"0.10000000000000002"
2515;"1.0";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.5";"0.07894736842105263";"0.10000000000000002"
2517;"1.0";"0.03571428571428571";"0.21428571428571427";"0.14285714285714285";"0.03571428571428571";"0.14285714285714285";"0.10714285714285714";"0.35714285714285715";"0.1643835616438356";"0.03571428571428571"
2519;"1.0";"0.20000000000000004";"0.06666666666666667";"0.06666666666666667";"0.06666666666666667";"0.06666666666666667";"0.06666666666666667";"0.13333333333333333";"NA";"NA"
2526;"1.0";"0.10000000000000002";"0.10000000000000002";"0.3";"0.3";"0.10000000000000002";"0.3";"0.5";"NA";"NA"
2527;"1.0";"0.3";"0.5";"0.6";"0.6";"0.5";"0.5";"0.4000000000000001";"0.03636363636363636";"0.10000000000000002"
2556;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
2561;"1.0";"0.5";"0.25";"0.03571428571428571";"0.21428571428571427";"0.25";"0.17857142857142858";"0.2857142857142857";"0.023166023166023165";"0.10714285714285714"
2566;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
2567;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.04166666666666667";"0.3333333333333333"
2572;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.3333333333333333";"0.015873015873015872";"0.16666666666666666"
2575;"1.0";"0.10000000000000002";"0.3";"0.8000000000000002";"0.6";"0.7";"0.3";"0.3";"0.05217391304347825";"0.10000000000000002"
2598;"1.0";"1.0";"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.016260162601626015";"0.3333333333333333"
