"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
4113;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666"
4121;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
4123;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.4";"0.6666666666666666"
4124;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.2";"0.5"
4126;"1.0";"0.6";"0.8000000000000002";"0.4000000000000001";"0.4000000000000001";"0.6";"0.6";"0.6";"0.37499999999999994";"0.6"
4127;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
4129;"1.0";"0.5714285714285714";"0.5714285714285714";"0.2857142857142857";"0.2857142857142857";"0.2857142857142857";"0.42857142857142855";"0.42857142857142855";"0.3529411764705882";"0.2857142857142857"
4130;"1.0";"0.75";"0.75";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5"
4133;"1.0";"0.75";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3";"0.5"
4134;"1.0";"0.5555555555555556";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.4444444444444444";"0.4444444444444444";"0.6";"0.4444444444444444"
4141;"1.0";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.5333333333333333";"0.42857142857142855"
4160;"1.0";"0.5";"0.5";"0.5";"0.75";"0.5";"0.5";"0.5";"0.6666666666666665";"0.5"
4171;"1.0";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001"
4182;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.1904761904761905";"0.6666666666666666"
4183;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.2857142857142857";"0.5"
4185;"1.0";"0.8000000000000002";"0.6";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.2222222222222222";"0.4000000000000001"
